date,max_temp_c,min_temp_c,mean_temp_c,total_precip_mm,snow_on_ground_cm,snow_depth_mean,freeze_thaw_flag
2020-02-24,5.9,1.7,4.3,0.0,0.0,0.01,0
2020-02-25,4.8,1.6,3.6,3.9,0.21,0.01,0
2020-02-26,8.2,2.3,5.3,1.3,0.0,0.0,0
2020-02-27,8.7,4.8,6.0,2.0,0.0,0.0,0
2020-02-28,7.6,3.7,5.0,6.9,0.0,0.0,0
2020-02-29,6.6,1.8,4.8,4.3,0.0,0.0,0
2020-03-01,5.8,0.4,3.2,0.5,0.0,0.0,0
2020-03-02,5.2,2.5,4.0,16.2,0.0,0.0,0
2020-03-03,7.7,4.5,6.1,4.3,0.0,0.0,0
2020-03-04,8.1,3.7,5.6,0.0,0.0,0.0,0
2020-03-05,7.3,4.4,5.8,6.9,0.0,0.0,0
2020-03-06,6.6,0.4,4.2,0.0,0.0,0.0,0
2020-03-07,6.4,-0.2,3.0,0.6,0.14,0.0,1
2020-03-08,5.2,-0.9,2.3,0.0,0.0,0.01,1
2020-03-09,5.9,-1.7,2.6,0.0,0.0,0.0,1
2020-03-10,5.1,1.5,3.5,6.0,0.42,0.01,0
2020-03-11,7.2,3.7,5.6,0.2,0.0,0.01,0
2020-03-12,6.1,-0.1,3.6,0.0,0.0,0.0,1
2020-03-13,7.1,1.4,3.9,0.0,0.0,0.0,0
2020-03-14,4.3,-2.4,0.2,0.0,0.0,0.0,1
2020-03-15,4.6,-3.5,0.7,0.0,0.0,0.0,1
2020-03-16,8.2,1.4,5.0,0.0,0.0,0.0,0
2020-03-17,9.1,-0.5,5.0,0.0,0.0,0.0,1
2020-03-18,9.8,1.1,5.3,0.0,0.0,0.0,0
2020-03-19,10.3,0.7,5.9,0.0,0.0,0.0,0
2020-03-20,10.6,1.6,6.5,0.0,0.0,0.0,0
2020-03-21,10.1,1.9,5.8,0.0,0.0,0.0,0
2020-03-22,9.9,2.8,6.2,0.0,0.0,0.0,0
2020-03-23,8.0,4.0,5.6,4.5,0.0,0.0,0
2020-03-24,6.9,2.5,4.4,4.2,0.0,0.0,0
2020-03-25,8.6,1.0,4.9,0.0,0.0,0.0,0
2020-03-26,6.8,2.7,4.9,2.7,0.0,0.0,0
2020-03-27,7.3,4.9,5.9,11.3,0.0,0.0,0
2020-03-28,8.2,6.1,7.1,19.2,0.0,0.0,0
2020-03-29,10.4,5.9,7.7,10.2,0.0,0.0,0
2020-03-30,7.9,3.0,6.1,9.2,0.0,0.0,0
2020-03-31,7.7,2.5,4.7,1.7,0.0,0.0,0
2020-04-01,7.1,1.2,4.3,1.0,0.0,0.0,0
2020-04-02,7.4,0.6,4.1,0.3,0.0,0.0,0
2020-04-03,7.2,1.9,4.3,1.3,0.0,0.0,0
2020-04-04,8.8,1.5,4.7,0.6,0.28,0.0,0
2020-04-05,9.1,2.8,5.9,0.0,0.0,0.0,0
2020-04-06,9.8,1.9,6.2,0.0,0.0,0.0,0
2020-04-07,9.1,3.0,6.6,0.0,0.0,0.0,0
2020-04-08,11.9,3.2,7.6,0.0,0.0,0.0,0
2020-04-09,12.0,3.9,8.4,0.0,0.0,0.0,0
2020-04-10,11.5,4.6,8.5,0.0,0.0,0.0,0
2020-04-11,12.4,5.9,9.0,0.1,0.0,0.0,0
2020-04-12,11.5,2.8,7.9,0.0,0.0,0.0,0
2020-04-13,12.5,3.1,8.5,0.0,0.0,0.0,0
2020-04-14,12.2,4.0,8.4,0.0,0.0,0.0,0
2020-04-15,14.3,5.5,9.7,0.0,0.0,0.0,0
2020-04-16,16.0,8.8,11.6,0.0,0.0,0.0,0
2020-04-17,13.1,5.6,10.1,0.0,0.0,0.0,0
2020-04-18,14.0,9.1,11.1,0.1,0.0,0.0,0
2020-04-19,13.8,7.8,10.3,0.3,0.0,0.0,0
2020-04-20,14.4,6.2,10.6,0.0,0.0,0.0,0
2020-04-21,12.2,8.1,10.0,1.0,0.0,0.0,0
2020-04-22,11.1,7.3,9.5,12.5,0.0,0.0,0
2020-04-23,13.8,7.0,10.7,0.4,0.0,0.0,0
2020-04-24,12.6,7.5,10.4,0.2,0.0,0.0,0
2020-04-25,13.6,8.8,11.3,7.6,0.0,0.0,0
2020-04-26,13.0,5.8,9.4,3.0,0.0,0.0,0
2020-04-27,13.3,8.1,10.6,7.7,0.0,0.0,0
2020-04-28,12.2,6.2,9.4,1.2,0.0,0.0,0
2020-04-29,15.9,6.1,10.5,5.2,0.0,0.0,0
2020-04-30,12.5,7.4,10.5,1.0,0.0,0.0,0
2020-05-01,14.5,7.8,11.1,0.7,0.0,0.0,0
2020-05-02,13.2,7.9,10.9,10.4,0.0,0.0,0
2020-05-03,11.1,4.8,8.3,3.1,0.0,0.0,0
2020-05-04,15.0,4.7,9.9,1.5,0.0,0.0,0
2020-05-05,15.8,6.9,11.9,0.9,0.0,0.0,0
2020-05-06,13.1,9.1,10.8,6.2,0.0,0.0,0
2020-05-07,14.7,5.5,10.5,0.0,0.0,0.0,0
2020-05-08,19.8,8.9,14.6,0.0,0.0,0.0,0
2020-05-09,20.8,11.3,17.1,0.0,0.0,0.0,0
2020-05-10,22.0,14.9,18.7,0.0,0.0,0.0,0
2020-05-11,20.9,13.5,17.3,0.0,0.0,0.0,0
2020-05-12,16.2,11.1,13.1,12.2,0.0,0.0,0
2020-05-13,15.1,10.9,12.3,2.8,0.0,0.0,0
2020-05-14,14.9,9.4,12.1,0.3,0.0,0.0,0
2020-05-15,16.2,8.8,12.4,0.0,0.0,0.0,0
2020-05-16,15.9,10.3,13.0,7.5,0.0,0.0,0
2020-05-17,15.4,10.9,12.9,12.7,0.0,0.0,0
2020-05-18,16.4,8.1,12.5,0.2,0.0,0.0,0
2020-05-19,15.7,9.8,13.0,0.0,0.0,0.0,0
2020-05-20,14.9,10.4,12.8,1.1,0.0,0.0,0
2020-05-21,13.6,10.4,11.5,0.7,0.0,0.0,0
2020-05-22,15.3,8.8,12.1,0.0,0.0,0.0,0
2020-05-23,14.8,8.8,11.9,2.7,0.0,0.0,0
2020-05-24,15.0,9.7,12.4,2.0,0.0,0.0,0
2020-05-25,15.8,11.8,13.2,14.8,0.0,0.0,0
2020-05-26,16.0,11.1,13.5,0.0,0.0,0.0,0
2020-05-27,17.5,8.4,13.6,0.0,0.0,0.0,0
2020-05-28,21.0,13.1,17.2,0.0,0.0,0.0,0
2020-05-29,18.6,12.4,16.0,0.1,0.0,0.0,0
2020-05-30,15.5,11.2,13.9,9.3,0.0,0.0,0
2020-05-31,15.8,10.3,12.7,2.4,0.0,0.0,0
2020-06-01,15.5,9.2,12.6,0.5,0.0,0.0,0
2020-06-02,13.4,9.9,11.6,4.9,0.0,0.0,0
2020-06-03,14.4,8.9,12.2,0.0,0.0,0.0,0
2020-06-04,15.9,9.4,12.8,3.5,0.0,0.0,0
2020-06-05,16.2,10.9,13.5,0.8,0.0,0.0,0
2020-06-06,14.6,10.3,12.3,7.0,0.0,0.0,0
2020-06-07,16.5,10.6,13.2,0.3,0.0,0.0,0
2020-06-08,15.6,10.4,13.1,1.4,0.0,0.0,0
2020-06-09,13.9,10.1,12.1,14.5,0.0,0.0,0
2020-06-10,18.5,12.3,15.0,4.4,0.0,0.0,0
2020-06-11,17.5,13.0,14.9,2.1,0.0,0.0,0
2020-06-12,14.6,11.6,13.5,11.8,0.0,0.0,0
2020-06-13,15.2,10.9,13.0,0.3,0.0,0.0,0
2020-06-14,14.9,10.1,12.8,1.2,0.0,0.0,0
2020-06-15,13.9,11.1,12.4,8.7,0.0,0.0,0
2020-06-16,15.8,9.9,12.9,0.1,0.0,0.0,0
2020-06-17,17.3,10.1,14.3,0.0,0.0,0.0,0
2020-06-18,18.2,10.8,14.8,0.0,0.0,0.0,0
2020-06-19,20.3,13.4,16.9,2.4,0.0,0.0,0
2020-06-20,18.3,15.4,16.4,15.5,0.0,0.0,0
2020-06-21,17.6,13.9,15.3,5.6,0.0,0.0,0
2020-06-22,18.6,11.7,15.4,0.0,0.0,0.0,0
2020-06-23,20.4,14.1,17.0,0.4,0.0,0.0,0
2020-06-24,18.8,15.4,17.0,6.9,0.0,0.0,0
2020-06-25,19.2,14.1,16.7,0.0,0.0,0.0,0
2020-06-26,19.1,13.4,16.3,1.1,0.0,0.0,0
2020-06-27,17.3,12.5,15.4,1.1,0.0,0.0,0
2020-06-28,19.8,10.4,15.1,0.4,0.0,0.0,0
2020-06-29,19.2,12.9,16.6,0.0,0.0,0.0,0
2020-06-30,16.9,12.9,14.9,2.9,0.0,0.0,0
2020-07-01,15.6,12.2,13.7,5.8,0.0,0.0,0
2020-07-02,16.6,13.1,14.4,3.0,0.0,0.0,0
2020-07-03,13.8,11.6,12.6,18.2,0.0,0.0,0
2020-07-04,16.9,10.4,13.9,0.2,0.0,0.0,0
2020-07-05,18.5,10.8,15.1,0.0,0.0,0.0,0
2020-07-06,18.2,12.4,15.7,0.6,0.0,0.0,0
2020-07-07,16.8,13.5,14.9,2.6,0.0,0.0,0
2020-07-08,18.2,12.6,15.4,0.3,0.0,0.0,0
2020-07-09,18.3,14.1,15.6,3.8,0.0,0.0,0
2020-07-10,19.2,12.6,16.0,0.0,0.0,0.0,0
2020-07-11,18.0,13.5,15.0,6.2,0.0,0.0,0
2020-07-12,17.2,12.8,14.9,1.6,0.0,0.0,0
2020-07-13,18.2,10.8,14.7,0.0,0.0,0.0,0
2020-07-14,19.2,11.3,16.0,0.0,0.0,0.0,0
2020-07-15,21.2,13.6,17.7,0.0,0.0,0.0,0
2020-07-16,23.0,15.1,18.9,0.2,0.0,0.0,0
2020-07-17,19.8,15.6,17.7,0.1,0.0,0.0,0
2020-07-18,20.4,13.2,17.3,0.0,0.0,0.0,0
2020-07-19,21.7,14.8,18.6,0.0,0.0,0.0,0
2020-07-20,24.6,17.5,20.4,0.0,0.0,0.0,0
2020-07-21,24.0,16.5,20.3,0.0,0.0,0.0,0
2020-07-22,20.9,15.9,18.3,0.3,0.0,0.0,0
2020-07-23,20.0,14.6,17.1,0.5,0.0,0.0,0
2020-07-24,19.1,13.7,16.5,2.2,0.0,0.0,0
2020-07-25,20.4,13.1,17.0,0.0,0.0,0.0,0
2020-07-26,24.6,14.6,20.1,0.0,0.0,0.0,0
2020-07-27,26.1,17.5,22.2,0.0,0.0,0.0,0
2020-07-28,23.4,16.6,19.9,0.0,0.0,0.0,0
2020-07-29,25.0,14.3,20.1,0.0,0.0,0.0,0
2020-07-30,29.1,15.6,22.5,0.0,0.0,0.0,0
2020-07-31,26.0,18.2,21.8,0.0,0.0,0.0,0
2020-08-01,22.2,15.0,18.9,0.0,0.0,0.0,0
2020-08-02,23.3,15.0,19.1,0.3,0.0,0.0,0
2020-08-03,22.2,15.6,19.2,0.1,0.0,0.0,0
2020-08-04,24.6,16.2,20.0,0.0,0.0,0.0,0
2020-08-05,24.9,15.3,20.2,0.0,0.0,0.0,0
2020-08-06,19.0,15.6,16.9,18.8,0.0,0.0,0
2020-08-07,17.0,14.4,15.5,5.1,0.0,0.0,0
2020-08-08,19.5,14.1,16.6,1.4,0.0,0.0,0
2020-08-09,19.6,12.4,16.3,0.0,0.0,0.0,0
2020-08-10,20.1,13.8,16.7,0.0,0.0,0.0,0
2020-08-11,19.0,13.6,16.3,0.0,0.0,0.0,0
2020-08-12,18.0,13.8,15.8,0.0,0.0,0.0,0
2020-08-13,19.0,11.6,15.8,0.0,0.0,0.0,0
2020-08-14,19.8,13.0,16.6,0.0,0.0,0.0,0
2020-08-15,24.5,14.4,19.6,0.0,0.0,0.0,0
2020-08-16,30.4,18.2,23.9,0.0,0.0,0.0,0
2020-08-17,26.0,19.4,23.1,0.0,0.0,0.0,0
2020-08-18,23.5,16.8,20.1,0.0,0.0,0.0,0
2020-08-19,23.0,15.6,19.2,0.0,0.0,0.0,0
2020-08-20,21.8,16.9,18.8,17.4,0.0,0.0,0
2020-08-21,18.5,15.6,17.6,21.7,0.0,0.0,0
2020-08-22,19.4,13.7,16.3,0.2,0.0,0.0,0
2020-08-23,18.5,12.5,16.1,0.0,0.0,0.0,0
2020-08-24,19.2,15.1,16.7,0.3,0.0,0.0,0
2020-08-25,19.1,13.3,16.1,0.0,0.0,0.0,0
2020-08-26,19.0,12.9,16.1,0.0,0.0,0.0,0
2020-08-27,20.0,12.2,16.3,0.0,0.0,0.0,0
2020-08-28,19.9,13.3,16.4,0.0,0.0,0.0,0
2020-08-29,18.5,13.4,15.7,0.0,0.0,0.0,0
2020-08-30,17.5,11.4,14.5,2.9,0.0,0.0,0
2020-08-31,17.5,12.2,14.8,0.0,0.0,0.0,0
2020-09-01,19.0,14.1,16.3,0.0,0.0,0.0,0
2020-09-02,19.5,14.7,16.8,0.0,0.0,0.0,0
2020-09-03,20.9,13.4,17.4,0.0,0.0,0.0,0
2020-09-04,24.2,16.5,19.4,0.0,0.0,0.0,0
2020-09-05,18.8,14.6,16.7,0.0,0.0,0.0,0
2020-09-06,19.6,14.1,16.6,0.0,0.0,0.0,0
2020-09-07,26.4,15.2,20.4,0.0,0.0,0.0,0
2020-09-08,23.6,15.5,20.0,0.0,0.0,0.0,0
2020-09-09,26.9,15.1,21.3,0.0,0.0,0.0,0
2020-09-10,26.6,15.4,21.7,0.0,0.0,0.0,0
2020-09-11,22.5,15.0,18.7,0.0,0.0,0.0,0
2020-09-12,19.4,13.1,16.2,0.0,0.0,0.0,0
2020-09-13,19.1,11.6,14.9,0.0,0.0,0.0,0
2020-09-14,18.8,12.6,15.6,9.4,0.0,0.0,0
2020-09-15,22.0,14.3,18.1,0.7,0.0,0.0,0
2020-09-16,22.4,15.9,18.8,2.8,0.0,0.0,0
2020-09-17,20.6,15.1,17.8,0.0,0.0,0.0,0
2020-09-18,17.5,14.9,15.9,8.1,0.0,0.0,0
2020-09-19,18.0,14.4,15.8,8.9,0.0,0.0,0
2020-09-20,18.1,13.1,15.2,0.0,0.0,0.0,0
2020-09-21,17.2,12.1,14.7,1.6,0.0,0.0,0
2020-09-22,18.4,13.9,15.7,1.2,0.0,0.0,0
2020-09-23,16.5,13.6,14.9,39.9,0.0,0.0,0
2020-09-24,17.2,12.6,14.1,10.5,0.0,0.0,0
2020-09-25,16.5,12.5,13.8,31.6,0.0,0.0,0
2020-09-26,13.9,10.1,12.3,5.8,0.0,0.0,0
2020-09-27,15.4,9.8,12.5,0.0,0.0,0.0,0
2020-09-28,17.6,11.4,14.3,0.0,0.0,0.0,0
2020-09-29,20.1,13.3,16.7,0.0,0.0,0.0,0
2020-09-30,20.3,13.4,16.4,0.0,0.0,0.0,0
2020-10-01,17.4,12.8,14.7,0.0,0.0,0.0,0
2020-10-02,18.6,12.4,15.3,0.0,0.0,0.0,0
2020-10-03,16.7,12.6,14.3,0.0,0.0,0.0,0
2020-10-04,14.8,12.4,13.4,0.2,0.0,0.0,0
2020-10-05,15.8,11.6,13.5,0.0,0.0,0.0,0
2020-10-06,16.3,12.1,14.0,0.0,0.0,0.0,0
2020-10-07,18.0,12.4,14.6,0.0,0.0,0.0,0
2020-10-08,16.2,12.9,14.3,1.0,0.0,0.0,0
2020-10-09,14.5,12.8,13.6,31.5,0.0,0.0,0
2020-10-10,13.6,9.6,12.2,15.9,0.0,0.0,0
2020-10-11,10.6,7.3,9.6,19.3,0.0,0.0,0
2020-10-12,12.0,9.1,10.3,1.8,0.0,0.0,0
2020-10-13,13.9,7.6,10.6,24.4,0.0,0.0,0
2020-10-14,12.9,9.9,11.1,0.0,0.0,0.0,0
2020-10-15,11.1,6.7,9.6,0.8,0.0,0.0,0
2020-10-16,14.6,9.1,11.1,15.8,0.0,0.0,0
2020-10-17,11.4,9.5,10.6,1.8,0.0,0.0,0
2020-10-18,11.9,7.9,10.2,13.0,0.0,0.0,0
2020-10-19,12.2,9.4,10.7,0.0,0.0,0.0,0
2020-10-20,11.1,7.7,9.6,0.7,0.0,0.0,0
2020-10-21,10.2,6.1,8.5,0.3,0.0,0.0,0
2020-10-22,9.4,4.4,7.3,0.2,0.0,0.0,0
2020-10-23,6.2,4.2,5.5,13.1,0.56,0.0,0
2020-10-24,8.8,1.0,4.4,0.0,0.0,0.0,0
2020-10-25,5.6,-1.2,2.2,0.0,0.0,0.0,1
2020-10-26,6.8,1.9,4.7,0.1,0.0,0.0,0
2020-10-27,8.4,4.2,6.4,4.9,0.0,0.0,0
2020-10-28,11.0,8.6,9.9,10.4,0.0,0.0,0
2020-10-29,12.1,9.1,10.5,1.1,0.0,0.0,0
2020-10-30,11.2,7.8,9.8,8.1,0.0,0.0,0
2020-10-31,9.9,3.5,7.0,0.0,0.0,0.0,0
2020-11-01,11.5,6.3,8.8,0.0,0.0,0.0,0
2020-11-02,13.4,5.4,8.9,0.0,0.0,0.0,0
2020-11-03,11.4,9.7,10.2,55.7,0.0,0.0,0
2020-11-04,13.6,10.4,12.3,31.7,0.0,0.0,0
2020-11-05,12.2,6.4,9.8,3.0,0.0,0.0,0
2020-11-06,8.6,5.8,7.0,0.0,0.0,0.0,0
2020-11-07,8.2,2.3,4.8,0.0,0.0,0.0,0
2020-11-08,7.3,1.5,4.4,0.0,0.0,0.0,0
2020-11-09,4.3,-0.4,2.4,6.2,2.03,0.0,1
2020-11-10,5.0,2.0,3.2,2.2,0.42,0.02,0
2020-11-11,5.1,-0.4,2.3,0.0,0.0,0.02,1
2020-11-12,4.9,3.1,3.8,20.7,0.0,0.02,0
2020-11-13,6.8,2.1,4.6,39.3,1.05,0.06,0
2020-11-14,6.8,3.3,4.7,9.4,0.35,0.04,0
2020-11-15,8.4,4.2,6.2,14.8,0.14,0.02,0
2020-11-16,8.1,4.8,6.1,24.4,0.0,0.01,0
2020-11-17,11.6,5.9,8.9,6.3,0.0,0.0,0
2020-11-18,8.6,5.7,6.8,27.4,0.0,0.0,0
2020-11-19,6.8,3.0,5.5,8.8,0.0,0.0,0
2020-11-20,7.6,5.0,6.2,12.3,0.0,0.0,0
2020-11-21,7.9,3.3,5.3,0.1,0.0,0.0,0
2020-11-22,7.6,2.8,5.0,1.0,0.0,0.0,0
2020-11-23,6.2,4.7,5.2,6.1,0.0,0.0,0
2020-11-24,7.5,3.5,5.9,21.0,0.0,0.0,0
2020-11-25,7.3,3.1,4.7,1.4,0.0,0.0,0
2020-11-26,6.8,1.5,4.8,3.9,0.0,0.0,0
2020-11-27,8.6,6.4,7.3,9.7,0.0,0.0,0
2020-11-28,7.7,2.6,5.6,0.0,0.0,0.0,0
2020-11-29,7.2,1.6,5.3,2.9,0.0,0.0,0
2020-11-30,7.8,5.2,6.4,15.9,0.0,0.0,0
2020-12-01,6.7,1.4,3.9,0.0,0.0,0.0,0
2020-12-02,8.2,1.6,4.6,0.0,0.0,0.0,0
2020-12-03,8.1,1.9,5.0,0.6,0.0,0.0,0
2020-12-04,8.6,4.7,6.5,0.0,0.0,0.0,0
2020-12-05,9.4,0.9,5.7,0.0,0.0,0.0,0
2020-12-06,8.1,5.7,7.0,0.7,0.0,0.0,0
2020-12-07,8.3,7.3,7.8,29.5,0.0,0.0,0
2020-12-08,9.5,6.6,8.3,18.4,0.0,0.0,0
2020-12-09,7.5,4.1,6.1,1.3,0.0,0.0,0
2020-12-10,5.7,3.2,4.4,0.4,0.0,0.0,0
2020-12-11,5.1,1.1,3.8,7.6,0.0,0.0,0
2020-12-12,3.8,-0.2,2.1,0.0,0.0,0.0,1
2020-12-13,4.8,2.0,3.3,10.4,0.35,0.0,0
2020-12-14,6.6,4.4,5.2,5.8,0.0,0.01,0
2020-12-15,7.3,4.5,6.0,11.1,0.0,0.01,0
2020-12-16,7.7,5.4,6.6,19.6,0.0,0.0,0
2020-12-17,7.4,4.8,6.5,6.2,0.0,0.0,0
2020-12-18,7.7,5.2,6.2,34.6,0.0,0.0,0
2020-12-19,8.2,5.7,6.7,19.0,0.0,0.0,0
2020-12-20,9.2,5.0,7.4,7.5,0.0,0.0,0
2020-12-21,4.8,1.4,3.1,34.7,8.61,0.02,0
2020-12-22,4.0,-0.2,1.5,0.0,0.0,0.03,1
2020-12-23,4.4,-1.6,1.4,0.0,0.0,0.03,1
2020-12-24,4.7,-2.3,1.4,0.0,0.0,0.03,1
2020-12-25,6.2,1.3,4.2,11.2,0.0,0.03,0
2020-12-26,6.8,3.0,5.6,10.1,0.0,0.01,0
2020-12-27,6.8,4.3,5.6,8.5,0.0,0.0,0
2020-12-28,6.8,2.4,4.8,2.3,0.0,0.0,0
2020-12-29,4.2,1.2,2.5,9.3,0.21,0.0,0
2020-12-30,5.2,2.3,4.2,34.4,0.14,0.02,0
2020-12-31,7.8,4.9,6.1,10.2,0.0,0.01,0
2021-01-01,8.8,6.3,7.2,22.0,0.0,0.0,0
2021-01-02,7.8,6.3,7.1,40.1,0.0,0.0,0
2021-01-03,7.7,1.2,5.0,5.6,0.0,0.01,0
2021-01-04,6.8,4.5,6.0,24.8,0.0,0.0,0
2021-01-05,6.6,1.9,4.5,17.7,0.0,0.0,0
2021-01-06,6.9,4.1,5.9,4.6,0.0,0.0,0
2021-01-07,9.1,1.9,5.0,0.0,0.0,0.0,0
2021-01-08,5.9,1.5,4.3,9.4,0.0,0.01,0
2021-01-09,6.2,1.9,4.1,0.7,0.0,0.01,0
2021-01-10,7.8,4.3,6.1,4.7,0.0,0.0,0
2021-01-11,8.6,6.3,7.4,16.6,0.0,0.0,0
2021-01-12,10.4,6.7,8.4,33.0,0.0,0.0,0
2021-01-13,10.4,2.9,6.2,5.6,0.0,0.0,0
2021-01-14,9.2,3.1,5.8,0.9,0.0,0.0,0
2021-01-15,9.1,3.7,6.4,3.7,0.0,0.0,0
2021-01-16,7.2,2.5,4.9,1.4,0.0,0.0,0
2021-01-17,7.8,3.3,5.4,5.3,0.0,0.0,0
2021-01-18,6.8,1.7,4.1,0.0,0.0,0.0,0
2021-01-19,6.2,0.3,3.8,0.0,0.0,0.0,0
2021-01-20,6.3,3.4,4.6,0.0,0.0,0.0,0
2021-01-21,6.8,2.5,5.0,0.0,0.0,0.0,0
2021-01-22,5.7,-1.5,2.0,0.0,0.0,0.0,1
2021-01-23,3.6,-3.3,0.4,0.0,0.0,0.0,1
2021-01-24,2.5,1.2,1.7,12.4,3.57,0.01,0
2021-01-25,4.0,0.9,2.0,13.2,2.87,0.04,0
2021-01-26,6.9,0.9,3.3,1.5,0.35,0.04,0
2021-01-27,4.1,1.3,2.2,4.0,1.96,0.05,0
2021-01-28,4.7,0.9,3.0,1.1,0.0,0.05,0
2021-01-29,6.8,0.1,3.5,0.6,0.0,0.04,0
2021-01-30,6.0,3.7,4.9,5.6,0.0,0.03,0
2021-01-31,6.4,5.1,5.8,19.6,0.0,0.01,0
2021-02-01,6.8,4.9,6.0,23.9,0.0,0.0,0
2021-02-02,5.7,3.2,4.5,14.2,0.0,0.0,0
2021-02-03,6.6,3.0,4.4,0.6,0.0,0.0,0
2021-02-04,4.9,3.0,4.0,8.6,0.0,0.0,0
2021-02-05,7.2,4.1,5.4,2.6,0.0,0.0,0
2021-02-06,6.4,3.9,4.9,4.7,0.0,0.0,0
2021-02-07,5.8,1.6,3.9,0.1,0.0,0.0,0
2021-02-08,3.2,-1.1,0.9,0.0,0.0,0.01,1
2021-02-09,3.0,-2.8,-0.8,0.0,0.0,0.01,1
2021-02-10,0.9,-2.8,-1.6,0.4,0.28,0.01,1
2021-02-11,0.4,-4.8,-3.0,0.0,0.0,0.01,1
2021-02-12,0.8,-6.2,-3.2,0.0,0.0,0.01,1
2021-02-13,-0.8,-3.2,-1.9,9.3,6.58,0.04,0
2021-02-14,1.5,-1.7,0.1,5.4,3.22,0.07,1
2021-02-15,3.7,0.5,1.6,15.1,4.48,0.11,0
2021-02-16,6.8,1.1,4.4,0.1,0.0,0.1,0
2021-02-17,6.7,-0.8,3.0,0.0,0.0,0.07,1
2021-02-18,4.6,2.0,3.0,7.7,1.33,0.06,0
2021-02-19,6.3,0.9,3.5,4.3,0.0,0.06,0
2021-02-20,6.7,0.2,3.8,3.4,0.0,0.05,0
2021-02-21,9.1,3.8,6.8,13.5,0.0,0.03,0
2021-02-22,8.1,4.4,6.7,2.9,0.0,0.01,0
2021-02-23,5.6,0.9,3.9,0.7,0.07,0.0,0
2021-02-24,5.6,-0.2,2.8,0.9,0.07,0.0,1
2021-02-25,8.1,1.1,4.5,11.5,4.13,0.03,0
2021-02-26,7.1,3.2,4.7,1.0,0.0,0.02,0
2021-02-27,6.2,-0.3,3.0,0.1,0.0,0.01,1
2021-02-28,6.2,2.7,4.4,5.9,0.0,0.01,0
2021-03-01,10.1,5.4,7.3,0.2,0.0,0.0,0
2021-03-02,6.6,2.2,4.3,0.0,0.0,0.0,0
2021-03-03,10.3,3.0,5.5,0.0,0.0,0.0,0
2021-03-04,11.4,1.8,6.3,2.3,0.0,0.0,0
2021-03-05,9.3,4.8,7.1,9.4,0.0,0.0,0
2021-03-06,8.8,4.0,5.9,5.2,0.0,0.0,0
2021-03-07,6.6,2.7,5.1,6.3,0.56,0.01,0
2021-03-08,9.6,1.0,5.2,0.0,0.0,0.01,0
2021-03-09,10.3,3.5,6.8,0.4,0.0,0.01,0
2021-03-10,7.8,1.4,4.4,0.0,0.0,0.0,0
2021-03-11,8.4,0.1,4.3,0.0,0.0,0.0,0
2021-03-12,9.9,1.6,5.7,0.0,0.0,0.0,0
2021-03-13,12.5,3.2,7.8,0.0,0.0,0.0,0
2021-03-14,7.9,3.2,6.3,5.0,0.0,0.0,0
2021-03-15,6.1,-0.2,3.0,0.0,0.0,0.0,1
2021-03-16,6.8,-0.8,3.5,0.0,0.0,0.0,1
2021-03-17,10.7,1.6,6.3,0.0,0.0,0.0,0
2021-03-18,11.0,3.6,6.6,9.6,0.0,0.0,0
2021-03-19,10.4,4.9,7.0,7.1,0.0,0.0,0
2021-03-20,8.0,5.0,6.1,3.9,0.0,0.0,0
2021-03-21,5.8,4.8,5.2,13.2,0.0,0.01,0
2021-03-22,7.9,3.3,5.6,1.5,0.0,0.02,0
2021-03-23,8.4,1.5,5.2,0.0,0.0,0.01,0
2021-03-24,6.7,4.7,5.5,11.2,0.0,0.01,0
2021-03-25,8.6,3.8,6.1,0.2,0.0,0.01,0
2021-03-26,9.2,2.3,6.0,0.0,0.0,0.0,0
2021-03-27,9.1,3.8,6.4,0.7,0.0,0.0,0
2021-03-28,7.3,4.3,6.0,11.5,0.0,0.0,0
2021-03-29,7.9,2.0,5.3,0.0,0.0,0.0,0
2021-03-30,7.6,0.1,4.3,0.0,0.0,0.0,0
2021-03-31,10.2,0.9,6.1,0.0,0.0,0.0,0
2021-04-01,10.2,4.6,7.2,0.1,0.0,0.0,0
2021-04-02,9.4,4.1,6.3,0.0,0.0,0.0,0
2021-04-03,9.1,4.7,6.9,2.5,0.0,0.0,0
2021-04-04,8.1,3.3,6.0,0.0,0.0,0.0,0
2021-04-05,8.6,0.6,4.9,0.0,0.0,0.0,0
2021-04-06,10.3,1.9,6.4,0.0,0.0,0.0,0
2021-04-07,6.7,4.4,5.7,8.4,0.0,0.0,0
2021-04-08,8.5,3.2,5.7,0.0,0.0,0.0,0
2021-04-09,5.9,1.6,4.6,5.0,0.0,0.0,0
2021-04-10,7.5,2.2,4.8,0.1,0.0,0.0,0
2021-04-11,8.0,-0.6,4.3,0.0,0.0,0.0,1
2021-04-12,11.6,2.0,7.1,0.0,0.0,0.0,0
2021-04-13,13.1,3.8,8.7,0.0,0.0,0.0,0
2021-04-14,15.4,4.2,10.1,0.0,0.0,0.0,0
2021-04-15,17.6,8.4,13.0,0.0,0.0,0.0,0
2021-04-16,18.5,7.8,13.7,0.0,0.0,0.0,0
2021-04-17,18.5,7.3,14.6,0.0,0.0,0.0,0
2021-04-18,16.6,8.7,13.3,0.0,0.0,0.0,0
2021-04-19,19.3,9.9,14.1,0.0,0.0,0.0,0
