lat,lon,true_label,pred_label,prob_low,prob_medium,prob_high,traffic_load,est_pavement_age,streetuse,length_m,water_main_avg_age,is_truck_route,is_snow_route,neighbourhood,tree_count_30m,sewer_combined_pct,slope_pct,elevation_m,complaint_total,is_bikeway,utility_density,drainage_risk,ROW_width,pred_fusion,pred_xgb,pred_stacked,pred_tuned,fusion_prob_low,fusion_prob_med,fusion_prob_high,xgb_prob_low,xgb_prob_med,xgb_prob_high,stacked_prob_low,stacked_prob_med,stacked_prob_high
49.288914083659336,-123.04193293396808,0,0,0.7390255063772202,0.2409803457558155,0.019994158088229595,5.43876872195286,26.333333333333332,Residential,12,26.333333333333332,1,1,Hastings-Sunrise,4,0.16666666666666666,5.240983100348947,22.0,1.0,1,21,192.59999999999997,66.0,0,0,0,0,0.81558925,0.17960481,0.0048059453,0.94779885,0.047663707,0.0045374567,0.8427113,0.14325407,0.014034645
49.27270844447764,-123.09825210169258,1,2,0.1107714433223009,0.3853942096233368,0.5038343325257302,7.255550625920079,34.714285714285715,Residential,49,34.714285714285715,1,1,Strathcona,1,0.0,5.92638669399306,9.0,0.0,0,102,0.0,7.0,1,2,2,2,0.07557524,0.47278142,0.45164338,0.056663264,0.26465994,0.6786768,0.042604685,0.24109346,0.71630186
49.24417161334232,-123.05665348000652,0,1,0.17439369820058345,0.514639699459076,0.31096660643815993,7.597890256980655,7.833333333333333,Collector,101,7.833333333333333,1,1,Kensington-Cedar Cottage,5,0.0,6.997096215986247,81.0,0.0,0,25,0.0,20.0,1,1,1,1,0.11627931,0.49620643,0.38751432,0.16938916,0.48651695,0.3440939,0.17799446,0.5732553,0.24875022
49.20980321483294,-123.07804445048832,2,2,0.10208448702469468,0.4100190162658691,0.48789647221565247,5.215941238641758,56.0,Collector,50,0.0,0,1,Sunset,0,0.0,11.637348624427382,10.0,0.0,1,1,0.0,20.0,2,2,2,2,0.023899397,0.41423833,0.56186223,0.15296574,0.22819614,0.6188382,0.11968088,0.40103465,0.47928444
49.221078654643605,-123.06842702573088,2,1,0.2752522140741348,0.5631762325763703,0.16157153137028218,1.7999999999999998,66.5,Collector,165,66.5,0,0,Victoria-Fraserview,10,1.0,4.9930525302584,88.0,0.0,0,10,1140.4,20.0,1,1,1,1,0.3963861,0.491618,0.11199593,0.16003059,0.7335999,0.106369555,0.14263026,0.66780293,0.18956678
49.2505690304375,-123.07629274270028,1,1,0.18167773261666298,0.736500945687294,0.08182131350040436,8.469626973020754,59.0,Arterial,44,59.0,1,0,Kensington-Cedar Cottage,0,0.0,8.010852623909157,56.0,0.0,0,44,0.0,20.0,1,1,1,1,0.23153655,0.6472174,0.121246085,0.16765916,0.77382046,0.0585204,0.13931552,0.82110924,0.0395752
49.25051949985726,-123.1756790325876,0,1,0.2076969876885414,0.43020712882280354,0.36209591329097746,2.445521226679158,37.0,Residential,111,37.0,0,0,Dunbar-Southlands,7,1.0,8.377467801255607,70.0,2.0,1,11,1140.4,66.0,2,1,1,1,0.09688145,0.40866888,0.4944497,0.23941353,0.47469348,0.28589302,0.25607044,0.510189,0.2337406
49.24432785654952,-123.12741452931064,1,1,0.18323308750987052,0.7191482722759247,0.09761864617466925,7.764714543755712,62.44444444444444,Arterial,50,62.44444444444444,1,0,South Cambie,2,0.75,3.14105504341319,72.0,0.0,0,18,866.6999999999999,66.0,1,1,1,1,0.2802005,0.6061557,0.11364384,0.045311056,0.9366803,0.018008662,0.10542574,0.8192595,0.07531475
49.24390314880773,-123.02832130227608,0,1,0.12545408234000205,0.4699068203568459,0.40463910400867464,1.7999999999999998,58.5,Collector,51,58.5,0,0,Renfrew-Collingwood,16,0.0,5.14367657650296,102.0,0.0,1,27,0.0,20.0,2,1,1,1,0.06030032,0.45949268,0.48020697,0.018317766,0.65298706,0.3286952,0.111813255,0.5144229,0.37376383
49.263501766366375,-123.19848550073218,2,2,0.027202124428004022,0.20306949093937873,0.7697283983230592,0.8999999999999999,37.0,Residential,50,37.0,0,0,West Point Grey,0,0.0,7.509053405144875,65.0,1.0,0,6,0.0,66.0,2,2,2,2,0.0071979966,0.19920503,0.79359704,0.0058769323,0.12957518,0.8645479,0.019405399,0.16130169,0.8192929
